,contrast,energy,image_num,rep_n,subject,ns,ed_w,co_w,en_w
0,79.78760526315791,0.04557334048411295,8.0,0.0,D3 R3,500,-5,1,3
0,74.1523947368421,0.04841605737963767,8.0,1.0,D3 R3,500,-5,1,3
0,84.25913157894738,0.04694666036756598,8.0,2.0,D3 R3,500,-5,1,3
0,138.70460526315787,0.03638358469773235,8.0,3.0,D3 R3,500,-5,1,3
0,94.69800000000001,0.04304124962143954,8.0,4.0,D3 R3,500,-5,1,3
1,87.18336842105263,0.046741779759325086,7.0,0.0,D3 R3,500,-5,1,3
1,67.11018421052634,0.055032060663135506,7.0,1.0,D3 R3,500,-5,1,3
1,123.73723684210526,0.03738464251326841,7.0,2.0,D3 R3,500,-5,1,3
1,125.54044736842106,0.0388350086228501,7.0,3.0,D3 R3,500,-5,1,3
1,122.05455263157897,0.04065403234933023,7.0,4.0,D3 R3,500,-5,1,3
2,51.914289473684214,0.05608873312332435,6.0,0.0,D3 R3,500,-5,1,3
2,74.97265789473683,0.048769597950060306,6.0,1.0,D3 R3,500,-5,1,3
2,74.96528947368424,0.05117414323941427,6.0,2.0,D3 R3,500,-5,1,3
2,69.23471052631578,0.05062115892887024,6.0,3.0,D3 R3,500,-5,1,3
2,52.15631578947368,0.05579029294333917,6.0,4.0,D3 R3,500,-5,1,3
3,130.4907105263158,0.0381645411634421,4.0,0.0,D3 R3,500,-5,1,3
3,123.93597368421052,0.0380919439138479,4.0,1.0,D3 R3,500,-5,1,3
3,132.8453157894737,0.03835405568199559,4.0,2.0,D3 R3,500,-5,1,3
3,148.81086842105265,0.03377468318691874,4.0,3.0,D3 R3,500,-5,1,3
3,111.74394736842103,0.04177381882301607,4.0,4.0,D3 R3,500,-5,1,3
4,209.6343157894737,0.02991694412379665,5.0,0.0,D3 R3,500,-5,1,3
4,191.7686842105263,0.03200072497447466,5.0,1.0,D3 R3,500,-5,1,3
4,173.8534736842105,0.03277325990952003,5.0,2.0,D3 R3,500,-5,1,3
4,166.40089473684208,0.03292307200672669,5.0,3.0,D3 R3,500,-5,1,3
4,184.02560526315784,0.030414751897130256,5.0,4.0,D3 R3,500,-5,1,3
5,74.16521052631576,0.04425982527037345,1.0,0.0,D3 R3,500,-5,1,3
5,87.80552631578946,0.04461068512303766,1.0,1.0,D3 R3,500,-5,1,3
5,169.03999999999996,0.03270517485970497,1.0,2.0,D3 R3,500,-5,1,3
5,104.86218421052632,0.041132269246993924,1.0,3.0,D3 R3,500,-5,1,3
5,123.63065789473684,0.03831578947368422,1.0,4.0,D3 R3,500,-5,1,3
6,127.4501842105263,0.03701890379558999,2.0,0.0,D3 R3,500,-5,1,3
6,77.41755263157894,0.04533400208620848,2.0,1.0,D3 R3,500,-5,1,3
6,161.05544736842106,0.034087572572392366,2.0,2.0,D3 R3,500,-5,1,3
